report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-11,63122,29189,St. Louis,Missouri,53,2,NA,1.3700046528459908,NA
2020-04-11,63123,29189,St. Louis,Missouri,40,2,NA,0.8238250195658442,NA
2020-04-11,63124,29189,St. Louis,Missouri,19,1,NA,1.7548720790616053,NA
2020-04-11,63125,29189,St. Louis,Missouri,27,1,NA,0.8243771372740596,NA
2020-04-11,63126,29189,St. Louis,Missouri,8,0,NA,0.541235369731412,NA
2020-04-11,63127,29189,St. Louis,Missouri,6,0,NA,1.203369434416366,NA
2020-04-11,63128,29189,St. Louis,Missouri,21,2,NA,0.7041545116185494,NA
2020-04-11,63129,29189,St. Louis,Missouri,47,1,NA,0.8757056883605672,NA
2020-04-11,63130,29189,St. Louis,Missouri,47,1,NA,1.6484865490512433,NA
2020-04-11,63131,29189,St. Louis,Missouri,26,2,NA,1.4750099279514381,NA
2020-04-11,63132,29189,St. Louis,Missouri,30,1,NA,2.234304014299546,NA
2020-04-11,63133,29189,St. Louis,Missouri,19,0,NA,2.610607309700467,NA
2020-04-11,63134,29189,St. Louis,Missouri,43,1,NA,3.1792975970425137,NA
2020-04-11,63135,29189,St. Louis,Missouri,45,2,NA,2.0577072568475923,NA
2020-04-11,63136,29189,St. Louis,Missouri,124,7,NA,2.8476288896543807,NA
2020-04-11,63137,29189,St. Louis,Missouri,49,4,NA,3.5379061371841156,NA
2020-04-11,63138,29189,St. Louis,Missouri,65,3,NA,3.498008825745345,NA
2020-04-11,63140,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63141,29189,St. Louis,Missouri,31,0,NA,1.5085158150851583,NA
2020-04-11,63143,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63144,29189,St. Louis,Missouri,14,0,NA,1.6045845272206305,NA
2020-04-11,63146,29189,St. Louis,Missouri,47,2,NA,1.5574259394260719,NA
2020-04-11,63147,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63304,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-12,63005,29189,St. Louis,Missouri,36,0,NA,2.0126348744898532,NA
2020-04-12,63011,29189,St. Louis,Missouri,40,0,NA,1.0406910188365075,NA
2020-04-12,63017,29189,St. Louis,Missouri,72,2,NA,1.7326017903551834,NA
2020-04-12,63021,29189,St. Louis,Missouri,57,3,NA,1.0136396777692815,NA
2020-04-12,63025,29189,St. Louis,Missouri,23,0,NA,2.742339334684631,NA
2020-04-12,63026,29189,St. Louis,Missouri,21,2,NA,0.9441596978688966,NA
