report_date,zip,region,state,cases,case_rate
2020-12-28,64149,Kansas City Metro,Missouri,11,30.985915492957748
2020-12-29,64149,Kansas City Metro,Missouri,11,30.985915492957748
2020-12-30,64149,Kansas City Metro,Missouri,11,30.985915492957748
2020-12-31,64149,Kansas City Metro,Missouri,11,30.985915492957748
2021-01-01,64149,Kansas City Metro,Missouri,11,30.985915492957748
2021-01-02,64149,Kansas City Metro,Missouri,11,30.985915492957748
2021-01-03,64149,Kansas City Metro,Missouri,11,30.985915492957748
2021-01-04,64149,Kansas City Metro,Missouri,11,30.985915492957748
2021-01-05,64149,Kansas City Metro,Missouri,11,30.985915492957748
2021-01-06,64149,Kansas City Metro,Missouri,18,50.70422535211268
2021-01-07,64149,Kansas City Metro,Missouri,18,50.70422535211268
2021-01-08,64149,Kansas City Metro,Missouri,18,50.70422535211268
2021-01-09,64149,Kansas City Metro,Missouri,18,50.70422535211268
2020-12-14,64150,Kansas City Metro,Missouri,245,73.95110172049502
2020-12-15,64150,Kansas City Metro,Missouri,247,74.55478418351946
2020-12-16,64150,Kansas City Metro,Missouri,251,75.76214910956837
2020-12-17,64150,Kansas City Metro,Missouri,251,75.76214910956837
2020-12-18,64150,Kansas City Metro,Missouri,255,76.96951403561727
2020-12-19,64150,Kansas City Metro,Missouri,256,77.27135526712948
2020-12-20,64150,Kansas City Metro,Missouri,256,77.27135526712948
2020-12-21,64150,Kansas City Metro,Missouri,260,78.47872019317839
2020-12-22,64150,Kansas City Metro,Missouri,261,78.78056142469062
2020-12-23,64150,Kansas City Metro,Missouri,265,79.98792635073951
2020-12-24,64150,Kansas City Metro,Missouri,265,79.98792635073951
2020-12-25,64150,Kansas City Metro,Missouri,265,79.98792635073951
2020-12-26,64150,Kansas City Metro,Missouri,265,79.98792635073951
2020-12-27,64150,Kansas City Metro,Missouri,265,79.98792635073951
2020-12-28,64150,Kansas City Metro,Missouri,265,79.98792635073951
2020-12-29,64150,Kansas City Metro,Missouri,282,85.11922728644733
2020-12-30,64150,Kansas City Metro,Missouri,288,86.93027467552068
2020-12-31,64150,Kansas City Metro,Missouri,288,86.93027467552068
2021-01-01,64150,Kansas City Metro,Missouri,288,86.93027467552068
2021-01-02,64150,Kansas City Metro,Missouri,288,86.93027467552068
2021-01-03,64150,Kansas City Metro,Missouri,288,86.93027467552068
2021-01-04,64150,Kansas City Metro,Missouri,288,86.93027467552068
2021-01-05,64150,Kansas City Metro,Missouri,296,89.34500452761847
2021-01-06,64150,Kansas City Metro,Missouri,283,85.42106851795955
2021-01-07,64150,Kansas City Metro,Missouri,303,91.45789314820405
2021-01-08,64150,Kansas City Metro,Missouri,303,91.45789314820405
2021-01-09,64150,Kansas City Metro,Missouri,303,91.45789314820405
2020-12-14,64151,Kansas City Metro,Missouri,1045,39.026029801695486
2020-12-15,64151,Kansas City Metro,Missouri,1047,39.10072076782313
2020-12-16,64151,Kansas City Metro,Missouri,1122,41.90163199760989
2020-12-17,64151,Kansas City Metro,Missouri,1122,41.90163199760989
2020-12-18,64151,Kansas City Metro,Missouri,1124,41.97632296373754
2020-12-19,64151,Kansas City Metro,Missouri,1127,42.08835941292901
2020-12-20,64151,Kansas City Metro,Missouri,1127,42.08835941292901
2020-12-21,64151,Kansas City Metro,Missouri,1127,42.08835941292901
2020-12-22,64151,Kansas City Metro,Missouri,1128,42.125704895992826
2020-12-23,64151,Kansas City Metro,Missouri,1194,44.590506778205174
2020-12-24,64151,Kansas City Metro,Missouri,1194,44.590506778205174
2020-12-25,64151,Kansas City Metro,Missouri,1194,44.590506778205174
2020-12-26,64151,Kansas City Metro,Missouri,1194,44.590506778205174
2020-12-27,64151,Kansas City Metro,Missouri,1194,44.590506778205174
2020-12-28,64151,Kansas City Metro,Missouri,1194,44.590506778205174
2020-12-29,64151,Kansas City Metro,Missouri,1198,44.73988871046047
2020-12-30,64151,Kansas City Metro,Missouri,1276,47.6528363894387
2020-12-31,64151,Kansas City Metro,Missouri,1276,47.6528363894387
2021-01-01,64151,Kansas City Metro,Missouri,1276,47.6528363894387
2021-01-02,64151,Kansas City Metro,Missouri,1276,47.6528363894387
2021-01-03,64151,Kansas City Metro,Missouri,1276,47.6528363894387
2021-01-04,64151,Kansas City Metro,Missouri,1276,47.6528363894387
2021-01-05,64151,Kansas City Metro,Missouri,1279,47.76487283863017
2021-01-06,64151,Kansas City Metro,Missouri,1390,51.91022145871457
2021-01-07,64151,Kansas City Metro,Missouri,1392,51.98491242484222
2021-01-08,64151,Kansas City Metro,Missouri,1392,51.98491242484222
2021-01-09,64151,Kansas City Metro,Missouri,1392,51.98491242484222
2020-12-14,64152,Kansas City Metro,Missouri,1229,42.044404912592796
2020-12-15,64152,Kansas City Metro,Missouri,1234,42.21545619376689
2020-12-16,64152,Kansas City Metro,Missouri,1264,43.24176388081147
2020-12-17,64152,Kansas City Metro,Missouri,1264,43.24176388081147
2020-12-18,64152,Kansas City Metro,Missouri,1280,43.78912798056857
2020-12-19,64152,Kansas City Metro,Missouri,1287,44.02859977421231
2020-12-20,64152,Kansas City Metro,Missouri,1287,44.02859977421231
2020-12-21,64152,Kansas City Metro,Missouri,1307,44.71280489890869
2020-12-22,64152,Kansas City Metro,Missouri,1316,45.02069720502207
2020-12-23,64152,Kansas City Metro,Missouri,1350,46.18384591700592
2020-12-24,64152,Kansas City Metro,Missouri,1350,46.18384591700592
2020-12-25,64152,Kansas City Metro,Missouri,1350,46.18384591700592
2020-12-26,64152,Kansas City Metro,Missouri,1350,46.18384591700592
2020-12-27,64152,Kansas City Metro,Missouri,1350,46.18384591700592
2020-12-28,64152,Kansas City Metro,Missouri,1350,46.18384591700592
2020-12-29,64152,Kansas City Metro,Missouri,1387,47.44962539769423
2020-12-30,64152,Kansas City Metro,Missouri,1423,48.68119462214772
2020-12-31,64152,Kansas City Metro,Missouri,1423,48.68119462214772
2021-01-01,64152,Kansas City Metro,Missouri,1423,48.68119462214772
2021-01-02,64152,Kansas City Metro,Missouri,1423,48.68119462214772
2021-01-03,64152,Kansas City Metro,Missouri,1423,48.68119462214772
2021-01-04,64152,Kansas City Metro,Missouri,1423,48.68119462214772
2021-01-05,64152,Kansas City Metro,Missouri,1468,50.22065615271459
2021-01-06,64152,Kansas City Metro,Missouri,1427,48.818035647087
2021-01-07,64152,Kansas City Metro,Missouri,1510,51.65748691457699
2021-01-08,64152,Kansas City Metro,Missouri,1510,51.65748691457699
2021-01-09,64152,Kansas City Metro,Missouri,NA,NA
2020-12-14,64153,Kansas City Metro,Missouri,281,53.687428353076044
2020-12-15,64153,Kansas City Metro,Missouri,281,53.687428353076044
2020-12-16,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-17,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-18,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-19,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-20,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-21,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-22,64153,Kansas City Metro,Missouri,312,59.6102407336645
2020-12-23,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-24,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-25,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-26,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-27,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-28,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-29,64153,Kansas City Metro,Missouri,345,65.91517004203286
2020-12-30,64153,Kansas City Metro,Missouri,366,69.92739778372183
2020-12-31,64153,Kansas City Metro,Missouri,366,69.92739778372183
2021-01-01,64153,Kansas City Metro,Missouri,366,69.92739778372183
2021-01-02,64153,Kansas City Metro,Missouri,366,69.92739778372183
2021-01-03,64153,Kansas City Metro,Missouri,366,69.92739778372183
2021-01-04,64153,Kansas City Metro,Missouri,366,69.92739778372183
2021-01-05,64153,Kansas City Metro,Missouri,366,69.92739778372183
2021-01-06,64153,Kansas City Metro,Missouri,387,73.93962552541078
2021-01-07,64153,Kansas City Metro,Missouri,392,74.89491784486053
2021-01-08,64153,Kansas City Metro,Missouri,392,74.89491784486053
2021-01-09,64153,Kansas City Metro,Missouri,392,74.89491784486053
2020-12-14,64154,Kansas City Metro,Missouri,759,69.66498393758604
2020-12-15,64154,Kansas City Metro,Missouri,759,69.66498393758604
2020-12-16,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-17,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-18,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-19,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-20,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-21,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-22,64154,Kansas City Metro,Missouri,795,72.96925195043598
2020-12-23,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-24,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-25,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-26,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-27,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-28,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-29,64154,Kansas City Metro,Missouri,828,75.9981642955484
2020-12-30,64154,Kansas City Metro,Missouri,867,79.57778797613584
2020-12-31,64154,Kansas City Metro,Missouri,867,79.57778797613584
2021-01-01,64154,Kansas City Metro,Missouri,867,79.57778797613584
2021-01-02,64154,Kansas City Metro,Missouri,867,79.57778797613584
2021-01-03,64154,Kansas City Metro,Missouri,867,79.57778797613584
2021-01-04,64154,Kansas City Metro,Missouri,867,79.57778797613584
2021-01-05,64154,Kansas City Metro,Missouri,867,79.57778797613584
2021-01-06,64154,Kansas City Metro,Missouri,914,83.89169343735658
2021-01-07,64154,Kansas City Metro,Missouri,914,83.89169343735658
2021-01-08,64154,Kansas City Metro,Missouri,914,83.89169343735658
2021-01-09,64154,Kansas City Metro,Missouri,914,83.89169343735658
2020-12-14,64155,Kansas City Metro,Missouri,1379,60.17367020116071
2020-12-15,64155,Kansas City Metro,Missouri,1379,60.17367020116071
2020-12-16,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-17,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-18,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-19,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-20,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-21,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-22,64155,Kansas City Metro,Missouri,1476,64.40633590784134
2020-12-23,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-24,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-25,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-26,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-27,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-28,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-29,64155,Kansas City Metro,Missouri,1571,68.55173015665227
2020-12-30,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2020-12-31,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2021-01-01,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2021-01-02,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2021-01-03,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2021-01-04,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2021-01-05,64155,Kansas City Metro,Missouri,1651,72.04258847144042
2021-01-06,64155,Kansas City Metro,Missouri,1740,75.92616834664223
2021-01-07,64155,Kansas City Metro,Missouri,1740,75.92616834664223
2021-01-08,64155,Kansas City Metro,Missouri,1740,75.92616834664223
2021-01-09,64155,Kansas City Metro,Missouri,1740,75.92616834664223
2020-12-14,64156,Kansas City Metro,Missouri,370,46.62885948330183
2020-12-15,64156,Kansas City Metro,Missouri,370,46.62885948330183
2020-12-16,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-17,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-18,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-19,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-20,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-21,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-22,64156,Kansas City Metro,Missouri,394,49.65343415248898
2020-12-23,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-24,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-25,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-26,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-27,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-28,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-29,64156,Kansas City Metro,Missouri,415,52.299936988027724
2020-12-30,64156,Kansas City Metro,Missouri,432,54.44234404536862
2020-12-31,64156,Kansas City Metro,Missouri,432,54.44234404536862
2021-01-01,64156,Kansas City Metro,Missouri,432,54.44234404536862
2021-01-02,64156,Kansas City Metro,Missouri,432,54.44234404536862
2021-01-03,64156,Kansas City Metro,Missouri,432,54.44234404536862
2021-01-04,64156,Kansas City Metro,Missouri,432,54.44234404536862
2021-01-05,64156,Kansas City Metro,Missouri,432,54.44234404536862
2021-01-06,64156,Kansas City Metro,Missouri,466,58.727158160050415
2021-01-07,64156,Kansas City Metro,Missouri,466,58.727158160050415
2021-01-08,64156,Kansas City Metro,Missouri,466,58.727158160050415
2021-01-09,64156,Kansas City Metro,Missouri,466,58.727158160050415
2020-12-14,64157,Kansas City Metro,Missouri,1109,55.678280951902806
2020-12-15,64157,Kansas City Metro,Missouri,1109,55.678280951902806
2020-12-16,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-17,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-18,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-19,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-20,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-21,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-22,64157,Kansas City Metro,Missouri,1200,60.24701275228437
2020-12-23,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-24,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-25,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-26,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-27,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-28,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-29,64157,Kansas City Metro,Missouri,1258,63.158951701978104
2020-12-30,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2020-12-31,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2021-01-01,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2021-01-02,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2021-01-03,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2021-01-04,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2021-01-05,64157,Kansas City Metro,Missouri,1347,67.6272718144392
2021-01-06,64157,Kansas City Metro,Missouri,1440,72.29641530274124
2021-01-07,64157,Kansas City Metro,Missouri,1440,72.29641530274124
2021-01-08,64157,Kansas City Metro,Missouri,1440,72.29641530274124
2021-01-09,64157,Kansas City Metro,Missouri,1440,72.29641530274124
2020-12-14,64158,Kansas City Metro,Missouri,324,64.27296171394565
2020-12-15,64158,Kansas City Metro,Missouri,324,64.27296171394565
2020-12-16,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-17,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-18,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-19,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-20,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-21,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-22,64158,Kansas City Metro,Missouri,348,69.03392184090458
2020-12-23,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-24,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-25,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-26,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-27,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-28,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-29,64158,Kansas City Metro,Missouri,374,74.1916286451101
2020-12-30,64158,Kansas City Metro,Missouri,397,78.75421543344574
2020-12-31,64158,Kansas City Metro,Missouri,397,78.75421543344574
2021-01-01,64158,Kansas City Metro,Missouri,397,78.75421543344574
2021-01-02,64158,Kansas City Metro,Missouri,397,78.75421543344574
2021-01-03,64158,Kansas City Metro,Missouri,397,78.75421543344574
2021-01-04,64158,Kansas City Metro,Missouri,397,78.75421543344574
2021-01-05,64158,Kansas City Metro,Missouri,397,78.75421543344574
2021-01-06,64158,Kansas City Metro,Missouri,422,83.71354889902797
2021-01-07,64158,Kansas City Metro,Missouri,422,83.71354889902797
2021-01-08,64158,Kansas City Metro,Missouri,422,83.71354889902797
2021-01-09,64158,Kansas City Metro,Missouri,422,83.71354889902797
2020-12-14,64161,Kansas City Metro,Missouri,32,106.66666666666667
2020-12-15,64161,Kansas City Metro,Missouri,32,106.66666666666667
2020-12-16,64161,Kansas City Metro,Missouri,33,110
2020-12-17,64161,Kansas City Metro,Missouri,33,110
2020-12-18,64161,Kansas City Metro,Missouri,33,110
2020-12-19,64161,Kansas City Metro,Missouri,33,110
2020-12-20,64161,Kansas City Metro,Missouri,33,110
2020-12-21,64161,Kansas City Metro,Missouri,33,110
2020-12-22,64161,Kansas City Metro,Missouri,33,110
2020-12-23,64161,Kansas City Metro,Missouri,33,110
2020-12-24,64161,Kansas City Metro,Missouri,33,110
2020-12-25,64161,Kansas City Metro,Missouri,33,110
2020-12-26,64161,Kansas City Metro,Missouri,33,110
2020-12-27,64161,Kansas City Metro,Missouri,33,110
2020-12-28,64161,Kansas City Metro,Missouri,33,110
2020-12-29,64161,Kansas City Metro,Missouri,33,110
2020-12-30,64161,Kansas City Metro,Missouri,33,110
2020-12-31,64161,Kansas City Metro,Missouri,33,110
2021-01-01,64161,Kansas City Metro,Missouri,33,110
2021-01-02,64161,Kansas City Metro,Missouri,33,110
2021-01-03,64161,Kansas City Metro,Missouri,33,110
2021-01-04,64161,Kansas City Metro,Missouri,33,110
2021-01-05,64161,Kansas City Metro,Missouri,33,110
2021-01-06,64161,Kansas City Metro,Missouri,33,110
2021-01-07,64161,Kansas City Metro,Missouri,33,110
2021-01-08,64161,Kansas City Metro,Missouri,33,110
2021-01-09,64161,Kansas City Metro,Missouri,33,110
2020-12-14,64163,Kansas City Metro,Missouri,37,49.46524064171123
2020-12-15,64163,Kansas City Metro,Missouri,39,52.13903743315508
2020-12-16,64163,Kansas City Metro,Missouri,42,56.14973262032086
2020-12-17,64163,Kansas City Metro,Missouri,42,56.14973262032086
2020-12-18,64163,Kansas City Metro,Missouri,43,57.48663101604278
2020-12-19,64163,Kansas City Metro,Missouri,44,58.8235294117647
2020-12-20,64163,Kansas City Metro,Missouri,44,58.8235294117647
2020-12-21,64163,Kansas City Metro,Missouri,44,58.8235294117647
2020-12-22,64163,Kansas City Metro,Missouri,44,58.8235294117647
2020-12-23,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-24,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-25,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-26,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-27,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-28,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-29,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-30,64163,Kansas City Metro,Missouri,48,64.171122994652407
2020-12-31,64163,Kansas City Metro,Missouri,48,64.171122994652407
2021-01-01,64163,Kansas City Metro,Missouri,48,64.171122994652407
2021-01-02,64163,Kansas City Metro,Missouri,48,64.171122994652407
2021-01-03,64163,Kansas City Metro,Missouri,48,64.171122994652407
2021-01-04,64163,Kansas City Metro,Missouri,48,64.171122994652407
2021-01-05,64163,Kansas City Metro,Missouri,48,64.171122994652407
2021-01-06,64163,Kansas City Metro,Missouri,47,62.83422459893048
2021-01-07,64163,Kansas City Metro,Missouri,47,62.83422459893048
2021-01-08,64163,Kansas City Metro,Missouri,47,62.83422459893048
2021-01-09,64163,Kansas City Metro,Missouri,47,62.83422459893048
2020-12-14,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-15,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-16,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-17,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-18,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-19,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-20,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-21,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-22,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-23,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-24,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-25,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-26,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-27,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-28,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-29,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-30,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-31,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-01,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-02,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-03,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-04,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-05,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-06,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-07,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-08,64164,Kansas City Metro,Missouri,5,23.474178403755868
2021-01-09,64164,Kansas City Metro,Missouri,5,23.474178403755868
2020-12-14,64165,Kansas City Metro,Missouri,6,27.906976744186046
2020-12-15,64165,Kansas City Metro,Missouri,6,27.906976744186046
2020-12-16,64165,Kansas City Metro,Missouri,6,27.906976744186046
2020-12-17,64165,Kansas City Metro,Missouri,6,27.906976744186046
2020-12-18,64165,Kansas City Metro,Missouri,12,55.81395348837209
2020-12-19,64165,Kansas City Metro,Missouri,12,55.81395348837209
2020-12-20,64165,Kansas City Metro,Missouri,12,55.81395348837209
2020-12-21,64165,Kansas City Metro,Missouri,12,55.81395348837209
2020-12-22,64165,Kansas City Metro,Missouri,12,55.81395348837209
2020-12-23,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-24,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-25,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-26,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-27,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-28,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-29,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-30,64165,Kansas City Metro,Missouri,13,60.46511627906977
2020-12-31,64165,Kansas City Metro,Missouri,13,60.46511627906977
2021-01-01,64165,Kansas City Metro,Missouri,13,60.46511627906977
2021-01-02,64165,Kansas City Metro,Missouri,13,60.46511627906977
2021-01-03,64165,Kansas City Metro,Missouri,13,60.46511627906977
2021-01-04,64165,Kansas City Metro,Missouri,13,60.46511627906977
2021-01-05,64165,Kansas City Metro,Missouri,13,60.46511627906977
2021-01-06,64165,Kansas City Metro,Missouri,14,65.11627906976744
2021-01-07,64165,Kansas City Metro,Missouri,8,37.2093023255814
2021-01-08,64165,Kansas City Metro,Missouri,8,37.2093023255814
2021-01-09,64165,Kansas City Metro,Missouri,8,37.2093023255814
2020-12-14,64166,Kansas City Metro,Missouri,13,45.6140350877193
2020-12-15,64166,Kansas City Metro,Missouri,13,45.6140350877193
2020-12-16,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-17,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-18,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-19,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-20,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-21,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-22,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-23,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-24,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-25,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-26,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-27,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-28,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-29,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-30,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-31,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-01,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-02,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-03,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-04,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-05,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-06,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-07,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-08,64166,Kansas City Metro,Missouri,12,42.10526315789473
2021-01-09,64166,Kansas City Metro,Missouri,12,42.10526315789473
2020-12-14,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-15,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-16,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-17,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-18,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-19,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-20,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-21,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-22,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-23,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-24,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-25,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-26,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-27,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-28,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-29,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-30,64167,Kansas City Metro,Missouri,22,49.327354260089685
2020-12-31,64167,Kansas City Metro,Missouri,22,49.327354260089685
2021-01-01,64167,Kansas City Metro,Missouri,22,49.327354260089685
2021-01-02,64167,Kansas City Metro,Missouri,22,49.327354260089685
2021-01-03,64167,Kansas City Metro,Missouri,22,49.327354260089685
