report_date,geoid,short_name,full_name,cases,case_rate,new_cases,case_avg,case_avg_rate,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2021-04-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14257,112.45553285638789,18,-7.142857142857143,-5.634101186203664,253,1.9955986401533379,0,2.4285714285714284,1.7745668794276495
2021-04-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14261,112.48708382303063,4,-6.857142857142857,-5.408737138755517,253,1.9955986401533379,0,2.2857142857142856,1.7740691396115278
2021-04-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14262,112.49497156469131,1,4.428571428571429,3.493142735446272,253,1.9955986401533379,0,2.2857142857142856,1.7739447482821482
2021-04-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14262,112.49497156469131,0,4.428571428571429,3.493142735446272,253,1.9955986401533379,0,0,1.7739447482821482
2021-04-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14282,112.65272639790501,20,6.285714285714286,4.958009043859224,253,1.9955986401533379,0,0,1.7714605797507352
2021-04-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14283,112.6606141395657,1,6.285714285714286,4.958009043859224,254,2.0034863818140227,1,0.14285714285714285,1.7783378841979978
2021-04-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14285,112.67638962288707,2,6.571428571428571,5.183373091307371,254,2.0034863818140227,0,0.14285714285714285,1.7780889044452224
2021-04-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14345,113.14965412252819,60,12.571428571428571,9.916018087718449,255,2.0113741234747082,1,0.2857142857142857,1.7776228651097945
2021-04-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14346,113.15754186418886,1,12.142857142857142,9.577972016546228,255,2.0113741234747082,0,0.2857142857142857,1.7774989544123796
2021-05-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14346,113.15754186418886,0,12,9.465289992822155,255,2.0113741234747082,0,0.2857142857142857,1.7774989544123796
2021-05-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14346,113.15754186418886,0,12,9.465289992822155,255,2.0113741234747082,0,0.2857142857142857,1.7774989544123796
2021-05-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14388,113.48882701393764,42,15.142857142857142,11.944294514751766,255,2.0113741234747082,0,0.2857142857142857,1.7723102585487907
2021-05-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14389,113.49671475559832,1,15.142857142857142,11.944294514751766,255,2.0113741234747082,0,0.14285714285714285,1.7721870873583987
2021-05-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14389,113.49671475559832,0,14.857142857142858,11.71893046730362,255,2.0113741234747082,0,0.14285714285714285,1.7721870873583987
2021-05-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14417,113.7175715220975,28,10.285714285714286,8.113105708133276,255,2.0113741234747082,0,0,1.768745231324131
2021-05-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14418,113.7254592637582,1,10.285714285714286,8.113105708133276,255,2.0113741234747082,0,0,1.768622555139409
2021-05-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14421,113.74912248874026,3,10.714285714285714,8.451151779305496,255,2.0113741234747082,0,0,1.768254628666528
2021-05-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14423,113.76489797206162,2,11,8.676515826753642,255,2.0113741234747082,0,0,1.7680094293836233
2021-05-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14450,113.97786699690012,27,8.857142857142858,6.986285470892544,255,2.0113741234747082,0,0,1.7647058823529411
2021-05-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14451,113.9857547385608,1,8.857142857142858,6.986285470892544,255,2.0113741234747082,0,0,1.7645837658293542
2021-05-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14450,113.97786699690012,-1,8.714285714285714,6.873603447168469,255,2.0113741234747082,0,0,1.7647058823529411
2021-05-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14470,114.13562183011382,20,7.571428571428571,5.972147257375883,255,2.0113741234747082,0,0,1.7622667588113337
2021-05-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14472,114.1513973134352,2,7.714285714285714,6.084829281099958,255,2.0113741234747082,0,0,1.7620232172470978
2021-05-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14477,114.19083602173862,5,8,6.310193328548103,255,2.0113741234747082,0,0,1.7614146577329557
2021-05-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14477,114.19083602173862,0,7.714285714285714,6.084829281099958,255,2.0113741234747082,0,0,1.7614146577329557
2021-05-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14491,114.3012644049882,14,5.857142857142857,4.619962972687004,255,2.0113741234747082,0,0,1.759712925263957
2021-05-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14493,114.31703988830958,2,6,4.732644996411078,256,2.019261865135393,1,0.14285714285714285,1.7663699717104808
2021-05-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14494,114.32492762997026,1,6.285714285714286,4.958009043859224,256,2.019261865135393,0,0.14285714285714285,1.766248102663171
2021-05-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14516,114.49845794650533,22,6.571428571428571,5.183373091307371,257,2.027149606796078,1,0.2857142857142857,1.7704601818682835
2021-05-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14536,114.65621277971903,20,9.142857142857142,7.211649518340689,257,2.027149606796078,0,0.2857142857142857,1.7680242157402313
2021-05-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14536,114.65621277971903,0,8.428571428571429,6.648239399720324,257,2.027149606796078,0,0.2857142857142857,1.7680242157402313
2021-05-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14537,114.66410052137972,1,8.571428571428571,6.760921423444397,257,2.027149606796078,0,0.2857142857142857,1.7679025933824037
2021-05-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14553,114.79030438795068,16,8.857142857142858,6.986285470892544,257,2.027149606796078,0,0.2857142857142857,1.7659589088160517
2021-05-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14559,114.8376308379148,6,9.428571428571429,7.437013565788836,257,2.027149606796078,0,0.14285714285714285,1.7652311285115736
2021-05-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14568,114.90862051286096,9,10.571428571428571,8.338469755581421,257,2.027149606796078,0,0.14285714285714285,1.7641405820977487
2021-05-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14590,115.08215082939603,22,10.571428571428571,8.338469755581421,258,2.0350373484567634,1,0.14285714285714285,1.7683344756682657
2021-05-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14593,115.10581405437809,3,8.142857142857142,6.422875352272177,258,2.0350373484567634,0,0.14285714285714285,1.7679709449736174
2021-05-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14595,115.12158953769946,2,8.428571428571429,6.648239399720324,258,2.0350373484567634,0,0.14285714285714285,1.7677286742034943
2021-05-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14595,115.12158953769946,0,8.285714285714286,6.53555737599625,258,2.0350373484567634,0,0.14285714285714285,1.7677286742034943
2021-05-31,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14596,115.12947727936015,1,6.142857142857143,4.8453270201351515,258,2.0350373484567634,0,0.14285714285714285,1.7676075637160866
2021-06-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14596,115.12947727936015,0,5.285714285714286,4.169234877790711,258,2.0350373484567634,0,0.14285714285714285,1.7676075637160866
2021-06-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14609,115.23201792094906,13,5.857142857142857,4.619962972687004,258,2.0350373484567634,0,0.14285714285714285,1.766034636183175
2021-06-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14618,115.30300759589522,9,4,3.1550966642740517,258,2.0350373484567634,0,0,1.764947325215488
2021-06-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14620,115.31878307921659,2,3.857142857142857,3.042414640549979,258,2.0350373484567634,0,0,1.7647058823529411
2021-06-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14622,115.33455856253796,2,3.857142857142857,3.042414640549979,258,2.0350373484567634,0,0,1.764464505539598
2021-06-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14622,115.33455856253796,0,3.857142857142857,3.042414640549979,258,2.0350373484567634,0,0,1.764464505539598
2021-06-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14647,115.53175210405509,25,7.285714285714286,5.746783209927737,258,2.0350373484567634,0,0,1.7614528572403907
2021-06-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14649,115.54752758737646,2,7.571428571428571,5.972147257375883,258,2.0350373484567634,0,0,1.7612123694450132
2021-06-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14650,115.55541532903715,1,5.857142857142857,4.619962972687004,258,2.0350373484567634,0,0,1.7610921501706485
2021-06-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14684,115.82359854550043,34,9.428571428571429,7.437013565788836,258,2.0350373484567634,0,0,1.7570144374829746
2021-06-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14692,115.88670047878593,8,10.285714285714286,8.113105708133276,258,2.0350373484567634,0,0,1.7560577184862511
2021-06-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14699,115.94191467041072,7,11,8.676515826753642,258,2.0350373484567634,0,0,1.7552214436356215
2021-06-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14701,115.95769015373209,2,11.285714285714286,8.90187987420179,258,2.0350373484567634,0,0,1.7549826542412081
2021-06-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14748,116.32841401178429,47,14.428571428571429,11.380884396131401,258,2.0350373484567634,0,0,1.7493897477624083
2021-06-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14750,116.34418949510565,2,14.428571428571429,11.380884396131401,258,2.0350373484567634,0,0,1.7491525423728813
2021-06-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14761,116.43095465337319,11,15.857142857142858,12.507704633372134,258,2.0350373484567634,0,0,1.747849061716686
2021-06-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14833,116.99887205294252,72,21.285714285714285,16.789621534886916,260,2.0508128317781336,2,0.2857142857142857,1.7528483786152498
2021-06-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14839,117.04619850290663,6,21,16.56425748743877,260,2.0508128317781336,0,0.2857142857142857,1.7521396320506772
2021-06-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14843,117.07774946954936,4,20.571428571428573,16.22621141626655,260,2.0508128317781336,0,0.2857142857142857,1.751667452671293
2021-06-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14845,117.09352495287075,2,20.571428571428573,16.22621141626655,260,2.0508128317781336,0,0.2857142857142857,1.751431458403503
2021-06-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14891,117.45636106926226,46,20.428571428571427,16.11352939254248,260,2.0508128317781336,0,0.2857142857142857,1.746021086562353
2021-06-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14899,117.51946300254774,8,21.285714285714285,16.789621534886916,260,2.0508128317781336,0,0.2857142857142857,1.7450835626552117
2021-06-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",14910,117.60622816081528,11,21.285714285714285,16.789621534886916,260,2.0508128317781336,0,0.2857142857142857,1.7437961099932933
2021-06-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15024,118.50543071013338,114,27.285714285714285,21.522266531297994,260,2.0508128317781336,0,0,1.7305644302449414
2021-06-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15033,118.57642038507956,9,27.714285714285715,21.860312602470216,260,2.0508128317781336,0,0,1.7295283709173153
2021-06-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15036,118.6000836100616,3,27.571428571428573,21.747630578746143,260,2.0508128317781336,0,0,1.7291832934291034
2021-06-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15037,118.60797135172228,1,27.428571428571427,21.634948555022067,260,2.0508128317781336,0,0,1.729068298197779
2021-06-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15123,119.28631713454122,86,33.142857142857146,26.142229503985,261,2.0587005734388186,1,0.14285714285714285,1.7258480460226144
2021-06-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15127,119.31786810118395,4,32.57142857142857,25.69150140908871,262,2.066588315099504,1,0.2857142857142857,1.7320023798505984
2021-06-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15143,119.44407196775492,16,33.285714285714285,26.254911527709073,262,2.066588315099504,0,0.2857142857142857,1.730172356864558
2021-07-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15315,120.80076353339275,172,41.57142857142857,32.790468903705325,262,2.066588315099504,0,0.2857142857142857,1.7107411034933073
2021-07-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15334,120.95063062494576,19,43,33.91728914094605,262,2.066588315099504,0,0.2857142857142857,1.708621364288509
2021-07-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15337,120.97429384992783,3,43,33.91728914094605,262,2.066588315099504,0,0.2857142857142857,1.708287148725305
2021-07-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15341,121.00584481657056,4,43.42857142857143,34.25533521211828,262,2.066588315099504,0,0.2857142857142857,1.707841731308259
2021-07-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15350,121.07683449151673,9,32.42857142857143,25.578819385364636,262,2.066588315099504,0,0.14285714285714285,1.706840390879479
2021-07-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15417,121.60531318278264,67,41.42857142857143,32.677786879981255,262,2.066588315099504,0,0,1.6994227151845367
2021-07-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15446,121.8340576909425,29,43.285714285714285,34.142653188394206,262,2.066588315099504,0,0,1.6962320341836072
2021-07-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15459,121.93659833253142,13,20.571428571428573,16.22621141626655,262,2.066588315099504,0,0,1.6948056148521895
2021-07-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15585,122.93045378177773,126,35.857142857142854,28.283187954742388,263,2.074476056760189,1,0.14285714285714285,1.6875200513314086
2021-07-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15594,123.0014434567239,9,36.714285714285715,28.959280097086832,263,2.074476056760189,0,0.14285714285714285,1.686546107477235
2021-07-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15597,123.02510668170596,3,36.57142857142857,28.846598073362756,263,2.074476056760189,0,0.14285714285714285,1.6862217093030711
2021-07-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15600,123.04876990668802,3,35.714285714285715,28.170505931018322,263,2.074476056760189,0,0.14285714285714285,1.685897435897436
2021-07-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15750,124.23193115579079,150,47.57142857142857,37.5231139001164,263,2.074476056760189,0,0.14285714285714285,1.66984126984127
2021-07-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",15765,124.35024728070105,15,45.57142857142857,35.94556556797937,263,2.074476056760189,0,0.14285714285714285,1.6682524579765303
2021-07-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16025,126.4010601124792,260,80.85714285714286,63.77802542782548,265,2.0902515400815593,2,0.42857142857142855,1.6536661466458658
2021-07-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16048,126.58247817067495,23,66.14285714285714,52.171776984245916,265,2.0902515400815593,0,0.2857142857142857,1.6512961116650051
2021-07-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16061,126.68501881226385,13,66.71428571428571,52.622505079142215,266,2.0981392817422444,1,0.42857142857142855,1.656185791669261
2021-07-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16072,126.7717839705314,11,67.85714285714286,53.52396126893481,266,2.0981392817422444,0,0.42857142857142855,1.6550522648083623
2021-07-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16245,128.13636327782993,173,92.14285714285714,72.67990530202727,267,2.1060270234029295,1,0.5714285714285714,1.6435826408125576
2021-07-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16251,128.18368972779405,6,71.57142857142857,56.453693885760714,267,2.1060270234029295,0,0.5714285714285714,1.642975816872808
2021-07-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16267,128.309893594365,16,71.71428571428571,56.566375909484776,267,2.1060270234029295,0,0.5714285714285714,1.6413598082006517
2021-07-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16543,130.4869102927141,276,74,58.36928828906996,270,2.129690248384985,3,0.7142857142857143,1.6321102581152147
2021-07-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16580,130.77875673415946,37,76,59.946836621206984,270,2.129690248384985,0,0.7142857142857143,1.6284680337756332
2021-07-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16601,130.94439930903386,21,77.14285714285714,60.84829281099957,270,2.129690248384985,0,0.5714285714285714,1.6264080477079697
2021-07-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16611,131.02327672564067,10,77,60.7356107872755,270,2.129690248384985,0,0.5714285714285714,1.6254289326350007
2021-07-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16823,132.69547795770592,212,82.57142857142857,65.13020971251436,273,2.1533534733670403,3,0.8571428571428571,1.6227783391785056
2021-07-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16828,132.73491666600935,5,82.42857142857143,65.01752768879028,273,2.1533534733670403,0,0.8571428571428571,1.622296173044925
2021-07-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16846,132.87689601590168,18,82.71428571428571,65.24289173623842,273,2.1533534733670403,0,0.8571428571428571,1.62056274486525
2021-07-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17077,134.69896433951993,231,76.28571428571429,60.17220066865514,274,2.161241215027726,1,0.5714285714285714,1.6044972770392927
2021-07-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17110,134.95925981432256,33,75.71428571428571,59.72147257375883,275,2.1691289566884104,1,0.7142857142857143,1.6072472238457043
2021-07-31,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17122,135.0539127142508,12,74.42857142857143,58.70733436024218,275,2.1691289566884104,0,0.7142857142857143,1.6061207802826771
2021-08-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17133,135.14067787251832,11,74.57142857142857,58.820016383966255,275,2.1691289566884104,0,0.7142857142857143,1.605089593182747
2021-08-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17330,136.69456297967326,197,72.42857142857143,57.12978602810515,277,2.184904440009781,2,0.5714285714285714,1.5983843046739759
2021-08-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17342,136.78921587960153,12,73.42857142857143,57.918560194173665,277,2.184904440009781,0,0.5714285714285714,1.5972782839349557
2021-08-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17359,136.92330748783317,17,73.28571428571429,57.805878170449596,277,2.184904440009781,0,0.5714285714285714,1.5957140388271216
2021-08-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17616,138.95045709462926,257,77,60.7356107872755,278,2.1927921816704656,1,0.5714285714285714,1.57811080835604
2021-08-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17633,139.08454870286087,17,74.71428571428571,58.932698407690324,278,2.1927921816704656,0,0.42857142857142855,1.5765893495151138
2021-08-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17642,139.15553837780706,9,74.28571428571429,58.59465233651811,278,2.1927921816704656,0,0.42857142857142855,1.5757850583834034
2021-08-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17653,139.2423035360746,11,74.28571428571429,58.59465233651811,278,2.1927921816704656,0,0.42857142857142855,1.574803149606299
2021-08-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17841,140.7251989682834,188,73,57.58051412300144,279,2.200679923331151,1,0.2857142857142857,1.5638136875735664
2021-08-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17854,140.8277396098723,13,73.14285714285714,57.69319614672551,279,2.200679923331151,0,0.2857142857142857,1.5626750308054216
2021-08-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",17895,141.1511370179604,41,76.57142857142857,60.397564716103275,279,2.200679923331151,0,0.2857142857142857,1.559094719195306
2021-08-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18129,142.99686856656072,234,73.28571428571429,57.805878170449596,282,2.2243431483132063,3,0.5714285714285714,1.5555187820618896
2021-08-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18165,143.28082726634537,36,76,59.946836621206984,282,2.2243431483132063,0,0.5714285714285714,1.5524360033030553
2021-08-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18180,143.39914339125565,15,76.85714285714286,60.62292876355143,282,2.2243431483132063,0,0.5714285714285714,1.551155115511551
2021-08-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18187,143.45435758288045,7,76.28571428571429,60.17220066865514,282,2.2243431483132063,0,0.5714285714285714,1.5505580909440808
2021-08-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18423,145.31586461480214,236,83.14285714285714,65.58093780741065,283,2.2322308899738914,1,0.5714285714285714,1.5361233241057375
2021-08-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18435,145.41051751473037,12,83,65.46825578368657,284,2.240118631634577,1,0.7142857142857143,1.5405478708977487
2021-08-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18465,145.6471497645509,30,81.42857142857143,64.22875352272176,284,2.240118631634577,0,0.7142857142857143,1.538044949905226
2021-08-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18668,147.24836132167,203,77,60.7356107872755,286,2.255894114955947,2,0.5714285714285714,1.532033426183844
2021-08-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18691,147.42977937986575,23,75.14285714285714,59.27074447886253,287,2.263781856616632,1,0.7142857142857143,1.5354983681985983
2021-08-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18698,147.48499357149055,7,74,58.36928828906996,287,2.263781856616632,0,0.7142857142857143,1.5349235212322172
2021-08-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18702,147.51654453813327,4,73.57142857142857,58.031242217897734,287,2.263781856616632,0,0.7142857142857143,1.5345952304566357
2021-08-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18853,148.70759352889672,151,61.42857142857143,48.45327020135151,288,2.271669598277317,1,0.7142857142857143,1.5276083381955126
2021-08-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18862,148.7785832038429,9,61,48.115224130179286,288,2.271669598277317,0,0.5714285714285714,1.5268794401442052
2021-08-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",18882,148.9363380370566,20,59.57142857142857,46.98840389293856,289,2.2795573399380022,1,0.7142857142857143,1.5305582035801293
2021-08-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19009,149.9380812279636,127,48.714285714285715,38.42457008990899,290,2.2874450815986873,1,0.5714285714285714,1.5255931400915355
2021-08-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19033,150.12738702782005,24,48.857142857142854,38.53725211363306,290,2.2874450815986873,0,0.42857142857142855,1.5236694162769926
2021-08-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19040,150.18260121944485,7,48.857142857142854,38.53725211363306,290,2.2874450815986873,0,0.42857142857142855,1.523109243697479
2021-08-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19049,150.25359089439104,9,49.57142857142857,39.10066223225343,290,2.2874450815986873,0,0.42857142857142855,1.5223896267520605
2021-08-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19165,151.16856892703052,116,44.57142857142857,35.15679140191086,291,2.295332823259373,1,0.42857142857142855,1.518392903730759
2021-08-31,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19166,151.1764566686912,1,43.42857142857143,34.25533521211828,291,2.295332823259373,0,0.42857142857142855,1.5183136804758426
2021-09-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19188,151.34998698522625,22,43.714285714285715,34.48069925956642,291,2.295332823259373,0,0.2857142857142857,1.5165728580362727
2021-09-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19299,152.22552630956233,111,41.42857142857143,32.677786879981255,291,2.295332823259373,0,0.14285714285714285,1.5078501476760453
2021-09-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19334,152.50159726768626,35,43,33.91728914094605,291,2.295332823259373,0,0.14285714285714285,1.5051205130857557
2021-09-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19342,152.56469920097177,8,43.142857142857146,34.02997116467013,291,2.295332823259373,0,0.14285714285714285,1.504497983662496
2021-09-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19352,152.64357661757862,10,43.285714285714285,34.142653188394206,291,2.295332823259373,0,0.14285714285714285,1.5037205456800329
2021-09-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19354,152.65935210089998,2,27,21.29690248384985,291,2.295332823259373,0,0,1.503565154490028
2021-09-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19475,153.6137688418429,121,44.142857142857146,34.81874533073864,294,2.318996048241428,3,0.42857142857142855,1.509627727856226
2021-09-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19495,153.77152367505659,20,43.857142857142854,34.59338128329049,295,2.326883789902113,1,0.5714285714285714,1.5132085150038472
2021-09-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19553,154.22901269137634,58,36.285714285714285,28.62123402591461,295,2.326883789902113,0,0.5714285714285714,1.5087198895310183
2021-09-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19585,154.48142042451826,32,35.857142857142854,28.283187954742388,295,2.326883789902113,0,0.5714285714285714,1.5062547868266531
2021-09-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19600,154.59973654942854,15,36.857142857142854,29.071962120810902,295,2.326883789902113,0,0.5714285714285714,1.5051020408163265
2021-09-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19603,154.6233997744106,3,35.857142857142854,28.283187954742388,295,2.326883789902113,0,0.5714285714285714,1.5048717033107177
2021-09-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19713,155.49105135708595,110,51.285714285714285,40.4528465169423,295,2.326883789902113,0,0.5714285714285714,1.49647440775123
2021-09-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19729,155.6172552236569,16,36.285714285714285,28.62123402591461,295,2.326883789902113,0,0.14285714285714285,1.4952607836180243
2021-09-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19742,155.7197958652458,13,35.285714285714285,27.8324598598461,295,2.326883789902113,0,0,1.4942761624962009
2021-09-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19751,155.790785540192,9,28.285714285714285,22.311040697366508,295,2.326883789902113,0,0,1.493595260999443
2021-09-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19859,156.642661639546,108,39.142857142857146,30.87487450039608,296,2.334771531562798,1,0.14285714285714285,1.4905080819779446
2021-09-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19866,156.6978758311708,7,38,29.973418310603492,296,2.334771531562798,0,0.14285714285714285,1.4899828853317225
